@ATTRIBUTE gestureScrollYSpeedPositiveStats_MIN NUMERIC 
@ATTRIBUTE gestureScrollYSpeedPositiveStats_SUM NUMERIC 
@ATTRIBUTE gestureScrollYSpeedPositiveStats_STD NUMERIC 
@ATTRIBUTE gestureScrollYSpeedNegativeStats_N NUMERIC 
@ATTRIBUTE gestureScrollYSpeedNegativeStats_MEANN NUMERIC 
@ATTRIBUTE gestureScrollYSpeedNegativeStats_MAX NUMERIC 
@ATTRIBUTE gestureScrollYSpeedNegativeStats_MIN NUMERIC 
@ATTRIBUTE gestureScrollYSpeedNegativeStats_SUM NUMERIC 
@ATTRIBUTE gestureScrollYSpeedNegativeStats_STD NUMERIC 
@ATTRIBUTE page_viewing_time NUMERIC 
@ATTRIBUTE selfrelevanceReport NUMERIC 
@data 

190,0.05517027991052632,0.10980392,0.03137255,10.482353183000024,0.01668691075831019,190,0.05517027991052632,0.10980392,0.03137255,10.482353183000024,0.01668691075831019,10,94.9697385739241,299.7202601855356,0.0,949.6973857392409,134.9696730695497,10,0.03748275886417703,0.13040457555170257,0.0,0.3748275886417704,0.05444011712771447,3,1.0971704946484413,1.7985947938594535,0.7116666666666666,3.2915114839453237,0.608446790218325,2,0.7464583450429352,0.7812500234192038,0.7116666666666666,1.4929166900858704,0.049202863417441824,1,1.7985947938594535,1.7985947938594535,1.7985947938594535,1.7985947938594535,0.0,0.0,500.0,105,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,105,0.0,0.0,0.0,0.0,0.0,105,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,105,0.0,0.0,0.0,0.0,0.0,49095,3.0
144,0.07614379294444444,0.12156863,0.03137255,10.964706184000017,0.018790019851963102,144,0.07614379294444444,0.12156863,0.03137255,10.964706184000017,0.018790019851963102,7,158.98059259751008,266.4873490346596,0.0,1112.8641481825707,116.02744476397287,7,0.13109338738953094,0.28470870623361066,0.0,0.9176537117267165,0.12289005682870732,2,1.1528801055692544,1.726580844471842,0.5791793666666667,2.3057602111385087,0.8113353656995054,1,0.5791793666666667,0.5791793666666667,0.5791793666666667,0.5791793666666667,0.0,1,1.726580844471842,1.726580844471842,1.726580844471842,1.726580844471842,0.0,0.0,1150.0,127,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,127,0.0,0.0,0.0,0.0,0.0,127,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,127,0.0,0.0,0.0,0.0,0.0,99934,2.0
54,0.0607116942962963,0.101960786,0.03137255,3.278431492,0.01811947568795235,54,0.0607116942962963,0.101960786,0.03137255,3.278431492,0.01811947568795235,7,198.08729259828056,281.0148105501715,141.79188782552055,1386.6110481879637,44.31479665425449,7,1.3131558254301574,2.025805996945673,0.4576788445442532,9.192090778011101,0.5313790826867353,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,1855.0,114,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,114,0.0,0.0,0.0,0.0,0.0,114,0.6491228070175433,9.0,0.0,74.0,1.2689794948052942,10,1.0,1.0,1.0,10.0,0.0,104,-0.42307692307692285,0.0,-3.0,-44.0,0.6637976603086349,4637,3.0
199,0.08357473809045225,0.101960786,0.019607844,16.631372880000026,0.02093486054150666,199,0.08357473809045225,0.101960786,0.019607844,16.631372880000026,0.02093486054150666,11,126.319667461226,250.28051871514666,0.0,1389.5163420734862,59.83328168805388,11,1.2777861506045016,7.657006808701093,0.0,14.05564765664952,2.3069319834526083,3,1.0846477040918217,1.7300937289811633,0.7116666666666666,3.253943112275465,0.5612274916279748,2,0.7619246916471507,0.8121827166276347,0.7116666666666666,1.5238493832943014,0.0710755805454864,1,1.7300937289811633,1.7300937289811633,1.7300937289811633,1.7300937289811633,0.0,47.0,697.0,110,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,110,0.0,0.0,0.0,0.0,0.0,110,0.018181818181818202,1.0,0.0,2.0,0.1342200153122676,0,NaN,NaN,NaN,0.0,NaN,110,-0.018181818181818202,0.0,-1.0,-2.0,0.1342200153122676,43805,2.0
96,0.048733661562499996,0.07450981,0.019607844,4.678431510000001,0.012758124106549225,96,0.048733661562499996,0.07450981,0.019607844,4.678431510000001,0.012758124106549225,9,242.2030145725618,550.5488626433063,0.0,2179.827131153056,169.59769495361186,9,0.2519783003137693,0.6382388844587477,0.0,2.2678047028239234,0.19970454090018688,3,1.0840275622608455,1.726580844471842,0.7116666666666666,3.2520826867825368,0.5588073383705314,2,0.7627509211553474,0.8138351756440282,0.7116666666666666,1.5255018423106947,0.07224404552161107,1,1.726580844471842,1.726580844471842,1.726580844471842,1.726580844471842,0.0,0.0,1032.0,59,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,59,0.0,0.0,0.0,0.0,0.0,59,0.03389830508474576,1.0,0.0,2.0,0.182520824972938,0,NaN,NaN,NaN,0.0,NaN,59,-0.03389830508474576,0.0,-1.0,-2.0,0.182520824972938,4191,3.0
175,0.030924370434285715,0.047058824,0.023529412,5.411764825999987,0.005716343951911729,175,0.030924370434285715,0.047058824,0.023529412,5.411764825999987,0.005716343951911729,12,196.10224787014536,892.2073628285925,0.0,2353.2269744417445,242.86813859063898,12,0.662214675393757,4.253291217016368,0.0,7.946576104725083,1.1685344395037465,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,1601.0,153,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,153,0.0,0.0,0.0,0.0,0.0,153,0.03267973856209147,1.0,0.0,5.0,0.17838089988010636,5,1.0,1.0,1.0,5.0,0.0,148,0.0,0.0,0.0,0.0,0.0,5398,1.0
81,0.05446623218518519,0.09019608,0.015686275,4.411764807000002,0.01882761418496067,81,0.05446623218518519,0.09019608,0.015686275,4.411764807000002,0.01882761418496067,14,105.32470642130082,227.28517437047398,0.0,1474.5458898982115,72.27139354724939,14,0.3625515393131308,1.1596182365840508,0.0,5.075721550383831,0.30219205193837434,3,1.0831015649808255,1.7213115177371685,0.7116666666666666,3.2493046949424764,0.5551777900616762,2,0.7639965886026541,0.8163265105386417,0.7116666666666666,1.5279931772053081,0.07400568531979894,1,1.7213115177371685,1.7213115177371685,1.7213115177371685,1.7213115177371685,0.0,0.0,1165.0,101,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,101,0.0,0.0,0.0,0.0,0.0,101,0.17821782178217813,4.0,0.0,18.0,0.6228328765240381,2,1.5,2.0,1.0,3.0,0.7071067811865476,99,-0.11111111111111115,0.0,-2.0,-11.0,0.3466718994895481,33373,2.0
0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,2159.0,3,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,3,0.0,0.0,0.0,0.0,0.0,6126,2.0
179,0.03925950389385475,0.0627451,0.019607844,7.027451196999981,0.007412602994234048,179,0.03925950389385475,0.0627451,0.019607844,7.027451196999981,0.007412602994234048,24,153.31582562723068,330.23919266435234,0.0,3679.5798150535356,117.72435305193936,24,1.369192398813515,20.22713129135661,0.0,32.86061757152435,4.091714120250066,3,1.0840275622608455,1.726580844471842,0.7116666666666666,3.2520826867825368,0.5588073383705314,2,0.7627509211553474,0.8138351756440282,0.7116666666666666,1.5255018423106947,0.07224404552161107,1,1.726580844471842,1.726580844471842,1.726580844471842,1.726580844471842,0.0,0.0,999.0,145,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,145,0.0,0.0,0.0,0.0,0.0,145,0.07586206896551725,4.0,0.0,11.0,0.3923355745597568,2,1.5,2.0,1.0,3.0,0.7071067811865476,143,-0.04195804195804196,0.0,-1.0,-6.0,0.20119802711370946,69679,6.0
181,0.09546094828176795,0.13725491,0.02745098,17.27843163899999,0.022540516481346865,181,0.09546094828176795,0.13725491,0.02745098,17.27843163899999,0.022540516481346865,11,129.7817619952447,221.5329639651566,0.0,1427.5993819476914,95.86450905598934,11,0.6405277586265686,5.586248255959082,0.0,7.045805344892256,1.64454851589315,3,1.0971704946484413,1.7985947938594535,0.7116666666666666,3.2915114839453237,0.608446790218325,2,0.7464583450429352,0.7812500234192038,0.7116666666666666,1.4929166900858704,0.049202863417441824,1,1.7985947938594535,1.7985947938594535,1.7985947938594535,1.7985947938594535,0.0,0.0,529.0,91,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,91,0.0,0.0,0.0,0.0,0.0,91,0.010989010989010995,1.0,0.0,1.0,0.10482848367219177,0,NaN,NaN,NaN,0.0,NaN,91,-0.010989010989010995,0.0,-1.0,-1.0,0.10482848367219177,56091,3.0
296,0.046992581628378376,0.078431375,0.023529412,13.909804161999952,0.00831707185833741,296,0.046992581628378376,0.078431375,0.023529412,13.909804161999952,0.00831707185833741,20,290.03461153944517,859.4913564008008,31.383585686920206,5800.6922307889035,204.9542233101088,20,3.9510183049288696,40.151045382561335,0.03234630798756851,79.02036609857737,10.299440742656188,2,1.0584094457455113,1.4051522248243562,0.7116666666666666,2.1168188914910226,0.4903683408282402,1,0.7116666666666666,0.7116666666666666,0.7116666666666666,0.7116666666666666,0.0,1,1.4051522248243562,1.4051522248243562,1.4051522248243562,1.4051522248243562,0.0,17.0,3132.0,303,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,303,0.0,0.0,0.0,0.0,0.0,303,1.5577557755775564,64.0,0.0,472.0,5.617127094973369,53,1.207547169811321,8.0,1.0,64.0,1.0068704478202544,250,-0.43199999999999944,0.0,-6.0,-108.0,1.0890915856472811,33376,2.0
41,0.061119083365853664,0.10980392,0.03137255,2.5058824180000006,0.014084264542963331,41,0.061119083365853664,0.10980392,0.03137255,2.5058824180000006,0.014084264542963331,2,93.01593540530435,186.0318708106087,0.0,186.0318708106087,131.54439736700115,2,0.0641047108237797,0.1282094216475594,0.0,0.1282094216475594,0.0906577514589946,3,1.0599395422182003,1.5772833510886368,0.7116666666666666,3.179818626654601,0.45690458134868256,2,0.801267637782982,0.8908686088992975,0.7116666666666666,1.602535275565964,0.12671490855449333,1,1.5772833510886368,1.5772833510886368,1.5772833510886368,1.5772833510886368,0.0,0.0,260.0,38,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,38,0.0,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,38,0.0,0.0,0.0,0.0,0.0,60889,6.0
84,0.050466854035714284,0.05882353,0.023529412,4.239215739000003,0.007670670367195112,84,0.050466854035714284,0.05882353,0.023529412,4.239215739000003,0.007670670367195112,4,143.4199589117727,228.91287735927412,0.0,573.6798356470908,100.44036818987375,4,0.14194347333686982,0.24357677887154372,0.0,0.5677738933474792,0.10542318161379659,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,505.0,49,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,49,0.0,0.0,0.0,0.0,0.0,49,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,49,0.0,0.0,0.0,0.0,0.0,3705,5.0
121,0.03438664932231405,0.039215688,0.023529412,4.160784568000006,0.0028977333535788433,121,0.03438664932231405,0.039215688,0.023529412,4.160784568000006,0.0028977333535788433,8,162.52253408189466,351.8636914867172,0.0,1300.1802726551573,174.47379640950595,8,0.20399982034936878,1.0299832666869062,0.0,1.6319985627949503,0.3625203689630021,3,1.0971704946484413,1.7985947938594535,0.7116666666666666,3.2915114839453237,0.608446790218325,2,0.7464583450429352,0.7812500234192038,0.7116666666666666,1.4929166900858704,0.049202863417441824,1,1.7985947938594535,1.7985947938594535,1.7985947938594535,1.7985947938594535,0.0,0.0,672.0,94,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,94,0.0,0.0,0.0,0.0,0.0,94,0.05319148936170207,4.0,0.0,5.0,0.424188568247855,2,1.5,2.0,1.0,3.0,0.7071067811865476,92,0.0,0.0,0.0,0.0,0.0,40493,3.0
38,0.101857586,0.14901961,0.03137255,3.8705882680000006,0.02854925935136887,38,0.101857586,0.14901961,0.03137255,3.8705882680000006,0.02854925935136887,3,109.6837716024223,182.75577332195408,15.09045420561132,329.05131480726686,85.87950908078766,3,0.23875322371250843,0.4591853601054123,0.05917825178671106,0.7162596711375253,0.2031093365470712,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,389.0,32,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,32,0.0,0.0,0.0,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,32,0.0,0.0,0.0,0.0,0.0,4297,2.0
573,0.03828491357417102,0.06666667,0.019607844,21.93725547800012,0.009231500688247282,573,0.03828491357417102,0.06666667,0.019607844,21.93725547800012,0.009231500688247282,37,236.0939274381084,804.4335354942244,0.0,8735.47531521001,168.99742347148285,37,0.7595928559846417,4.904624466864096,0.0,28.10493567143174,1.0836846444568058,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,15.0,3788.0,552,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,552,0.0,0.0,0.0,0.0,0.0,552,1.7336956521739078,49.0,0.0,957.0,7.342521320923762,39,1.4615384615384615,5.0,1.0,57.0,0.9416154608508508,513,-0.32748538011695877,0.0,-7.0,-168.0,1.2382119607115478,49917,2.0
1225,0.08570148243020409,0.12941177,0.019607844,104.98431597700016,0.022725060602084745,1225,0.08570148243020409,0.12941177,0.019607844,104.98431597700016,0.022725060602084745,64,203.91816216306302,715.6468047751994,0.0,13050.762378436033,123.06761986134576,64,0.3715246127067646,1.318029928087514,0.0,23.777575213232936,0.24558831027619038,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,502.0,9509.0,1155,8.658008658008513E-4,1.0,0.0,1.0,0.02942449431682584,1,1.0,1.0,1.0,1.0,0.0,1154,0.0,0.0,0.0,0.0,0.0,1155,0.10822510822510809,25.0,0.0,125.0,0.842682778219061,73,1.1095890410958904,5.0,1.0,81.0,0.5416447132888771,1082,-0.011090573012939023,0.0,-2.0,-12.0,0.11326012859259428,115558,5.0
246,0.027961103105691058,0.03529412,0.023529412,6.878431364000017,0.002294012395038831,246,0.027961103105691058,0.03529412,0.023529412,6.878431364000017,0.002294012395038831,33,72.78452568100218,210.35034769297658,0.0,2401.8893474730717,52.81682043311918,33,0.3071694415796614,0.93642476137888,0.0,10.136591572128825,0.2555460475528106,1,0.7116666666666666,0.7116666666666666,0.7116666666666666,0.7116666666666666,0.0,1,0.7116666666666666,0.7116666666666666,0.7116666666666666,0.7116666666666666,0.0,0,NaN,NaN,NaN,0.0,NaN,124.0,2629.0,207,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,207,0.0,0.0,0.0,0.0,0.0,207,0.02898550724637678,4.0,0.0,6.0,0.2941673039301985,2,1.0,1.0,1.0,2.0,0.0,205,-0.009756097560975603,0.0,-2.0,-2.0,0.13968605915391563,53033,2.0
227,0.06899887901321586,0.09411765,0.02745098,15.662745535999978,0.01573978765284825,227,0.06899887901321586,0.09411765,0.02745098,15.662745535999978,0.01573978765284825,22,138.5362821885803,426.4027232707498,0.0,3047.798208148766,96.90410860152821,22,0.351170443401304,1.1407058440223599,0.0,7.725749754828689,0.2882485707084823,3,1.0840275622608455,1.726580844471842,0.7116666666666666,3.2520826867825368,0.5588073383705314,2,0.7627509211553474,0.8138351756440282,0.7116666666666666,1.5255018423106947,0.07224404552161107,1,1.726580844471842,1.726580844471842,1.726580844471842,1.726580844471842,0.0,0.0,1494.0,285,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,285,0.0,0.0,0.0,0.0,0.0,285,0.20000000000000018,9.0,0.0,57.0,0.7354216956430754,1,1.0,1.0,1.0,1.0,0.0,284,-0.15492957746478891,0.0,-3.0,-44.0,0.41688351828138137,24521,2.0
176,0.048462568005681814,0.1254902,0.023529412,8.529411968999996,0.02584064052781117,176,0.048462568005681814,0.1254902,0.023529412,8.529411968999996,0.02584064052781117,18,150.49847558708348,412.74657654076077,0.0,2708.972560567503,95.16347644687907,18,0.3816901194777215,1.070054397867818,0.0,6.870422150598986,0.3095524282266359,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,1345.0,169,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,169,0.0,0.0,0.0,0.0,0.0,169,0.18343195266272155,4.0,0.0,31.0,0.5417872180914155,22,1.0909090909090908,2.0,1.0,24.0,0.29424494316824984,147,-0.020408163265306114,0.0,-1.0,-3.0,0.1418752951889774,19969,3.0
56,0.06442577180357142,0.12156863,0.03529412,3.607843221,0.021464433482176467,56,0.06442577180357142,0.12156863,0.03529412,3.607843221,0.021464433482176467,13,102.22035829750251,252.62934008161744,0.0,1328.8646578675325,80.18556346858665,13,4.9740336464447505,29.536077647726007,0.0,64.66243740378177,8.86196085544407,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,913.0,28,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,28,0.0,0.0,0.0,0.0,0.0,28,1.1785714285714284,4.0,0.0,33.0,1.7008401285415222,1,2.0,2.0,2.0,2.0,0.0,27,-0.6296296296296295,0.0,-2.0,-17.0,0.8388704928078612,9802,1.0
278,0.035477501428057556,0.078431375,0.015686275,9.862745396999994,0.008136347593076828,278,0.035477501428057556,0.078431375,0.015686275,9.862745396999994,0.008136347593076828,30,234.82218873169543,1492.3932253813057,61.335372991997055,7044.665661950861,265.8546525210034,30,2.4600943763556034,34.256719045245674,0.04506148821256558,73.80283129066811,6.661621918258793,2,1.0584094457455113,1.4051522248243562,0.7116666666666666,2.1168188914910226,0.4903683408282402,1,0.7116666666666666,0.7116666666666666,0.7116666666666666,0.7116666666666666,0.0,1,1.4051522248243562,1.4051522248243562,1.4051522248243562,1.4051522248243562,0.0,17.0,5482.0,280,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,280,0.0,0.0,0.0,0.0,0.0,280,0.20000000000000018,9.0,0.0,56.0,0.8733407206451079,34,1.1764705882352942,3.0,1.0,40.0,0.5205235263972002,246,0.0,0.0,0.0,0.0,0.0,46192,2.0
21,0.09206349352380952,0.12156863,0.03137255,1.933333364,0.024193854791051937,21,0.09206349352380952,0.12156863,0.03137255,1.933333364,0.024193854791051937,2,88.006754636593,176.013509273186,0.0,176.013509273186,124.46034598751109,2,0.15743605480606976,0.3148721096121395,0.0,0.3148721096121395,0.22264820391325774,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,163.0,11,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,11,0.0,0.0,0.0,0.0,0.0,11,0.36363636363636354,4.0,0.0,4.0,1.2060453783110545,0,NaN,NaN,NaN,0.0,NaN,11,-0.18181818181818177,0.0,-2.0,-2.0,0.6030226891555273,3170,5.0
62,0.058064517274193546,0.06666667,0.03137255,3.6000000710000033,0.007441965116024667,62,0.058064517274193546,0.06666667,0.03137255,3.6000000710000033,0.007441965116024667,4,212.94059005594747,294.9821811775011,0.0,851.76236022379,142.19506329315476,4,0.28481064250133165,0.5237687349904803,0.0,1.1392425700053266,0.2345583377361428,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,464.0,49,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,49,0.0,0.0,0.0,0.0,0.0,49,0.040816326530612214,1.0,0.0,2.0,0.19991494790174613,1,1.0,1.0,1.0,1.0,0.0,48,-0.020833333333333322,0.0,-1.0,-1.0,0.1443375672974065,3106,5.0
148,0.04533651394594594,0.101960786,0.03137255,6.709804063999984,0.010281563023333306,148,0.04533651394594594,0.101960786,0.03137255,6.709804063999984,0.010281563023333306,11,152.97832551451305,255.17158224068243,0.0,1682.7615806596434,94.09901564247897,11,0.4695171977694731,1.3831532087291287,0.0,5.164689175464203,0.5230600435540653,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,40.0,2191.0,168,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,168,0.0,0.0,0.0,0.0,0.0,168,0.28571428571428586,16.0,0.0,48.0,1.3093073414159528,17,1.2352941176470589,4.0,1.0,21.0,0.7524469885568258,151,-0.08609271523178806,0.0,-1.0,-13.0,0.2814343582671545,21476,1.0
29,0.0665314442413793,0.07450981,0.03529412,1.929411882999999,0.010865889087884134,29,0.0665314442413793,0.07450981,0.03529412,1.929411882999999,0.010865889087884134,1,239.35208680296935,239.35208680296935,239.35208680296935,239.35208680296935,0.0,1,0.14104424679019997,0.14104424679019997,0.14104424679019997,0.14104424679019997,0.0,1,0.7116666666666666,0.7116666666666666,0.7116666666666666,0.7116666666666666,0.0,1,0.7116666666666666,0.7116666666666666,0.7116666666666666,0.7116666666666666,0.0,0,NaN,NaN,NaN,0.0,NaN,0.0,203.0,20,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,20,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,20,0.0,0.0,0.0,0.0,0.0,54148,6.0
2252,0.05363250182682064,0.1254902,0.019607844,120.78039411399884,0.015242504203019936,2252,0.05363250182682064,0.1254902,0.019607844,120.78039411399884,0.015242504203019936,90,272.5161449849214,1846.2768468802335,0.0,24526.453048642925,239.03543989698247,90,0.349352276427679,2.242602737242323,0.0,31.441704878491116,0.3454070339128237,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,611.0,22900.0,2152,0.016728624535316188,9.0,0.0,36.0,0.29829655034278796,10,1.1,2.0,1.0,11.0,0.31622776601683794,2142,-0.005135387488328681,0.0,-3.0,-11.0,0.10351936583130061,2152,0.3559479553903336,36.0,0.0,766.0,1.6004043924934606,271,1.3690036900369003,5.0,1.0,371.0,0.6414671580066664,1881,-0.028176501860711793,0.0,-6.0,-53.0,0.2782034360126515,129378,3.0
1128,0.04848769383067374,0.09019608,0.011764706,54.69411864100007,0.010842557645759952,1128,0.04848769383067374,0.09019608,0.011764706,54.69411864100007,0.010842557645759952,37,207.95210261130302,558.855238921851,0.0,7694.227796618211,126.13645026562334,37,0.22215188178492454,0.9814748197063075,0.0,8.21961962604221,0.22857453921579685,2,1.0584094457455113,1.4051522248243562,0.7116666666666666,2.1168188914910226,0.4903683408282402,1,0.7116666666666666,0.7116666666666666,0.7116666666666666,0.7116666666666666,0.0,1,1.4051522248243562,1.4051522248243562,1.4051522248243562,1.4051522248243562,0.0,19.0,2517.0,889,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,889,0.0,0.0,0.0,0.0,0.0,889,0.025871766029246283,4.0,0.0,23.0,0.19683574971625223,15,1.0,1.0,1.0,15.0,0.0,874,-0.006864988558352403,0.0,-2.0,-6.0,0.09548099772356916,131529,6.0
17,0.04982699023529412,0.05882353,0.023529412,0.8470588339999998,0.012147743696185022,17,0.04982699023529412,0.05882353,0.023529412,0.8470588339999998,0.012147743696185022,1,358.27271678146974,358.27271678146974,358.27271678146974,358.27271678146974,0.0,1,0.18708758056473615,0.18708758056473615,0.18708758056473615,0.18708758056473615,0.0,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,183.0,12,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,12,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,12,0.0,0.0,0.0,0.0,0.0,3379,2.0
413,0.031628923849878934,0.047058824,0.015686275,13.062745549999976,0.004273365106417622,413,0.031628923849878934,0.047058824,0.015686275,13.062745549999976,0.004273365106417622,30,189.7476903055364,397.98801459591976,0.0,5692.430709166091,118.46226370768312,30,0.48330887893658386,1.7880601884764828,0.0,14.499266368097516,0.4178008314960704,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,3926.0,547,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,547,0.0,0.0,0.0,0.0,0.0,547,0.23765996343692997,9.0,0.0,130.0,0.8549620353943028,25,1.12,2.0,1.0,28.0,0.33166247903553997,522,-0.12260536398467375,0.0,-3.0,-64.0,0.4113394083220508,85648,3.0
267,0.03614599517602996,0.05490196,0.023529412,9.650980712000003,0.005646153645948108,267,0.03614599517602996,0.05490196,0.023529412,9.650980712000003,0.005646153645948108,12,132.54666829787809,327.33254355870713,0.0,1590.5600195745371,123.63949156364403,12,0.6288451986522899,5.804420589956286,0.0,7.54614238382748,1.6370220075918307,1,0.8385744262295083,0.8385744262295083,0.8385744262295083,0.8385744262295083,0.0,1,0.8385744262295083,0.8385744262295083,0.8385744262295083,0.8385744262295083,0.0,0,NaN,NaN,NaN,0.0,NaN,0.0,582.0,186,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,186,0.0,0.0,0.0,0.0,0.0,186,0.010752688172043019,1.0,0.0,2.0,0.10341453250522957,0,NaN,NaN,NaN,0.0,NaN,186,-0.010752688172043019,0.0,-1.0,-2.0,0.10341453250522957,10299,1.0
62,0.04256799601612903,0.0627451,0.015686275,2.639215753000001,0.011268810944459164,62,0.04256799601612903,0.0627451,0.015686275,2.639215753000001,0.011268810944459164,4,170.79987594984752,206.14664898564243,154.79879737129318,683.1995037993901,23.83558263726176,4,0.1622543250505445,0.20330044278662962,0.1029247322947428,0.649017300202178,0.042858352666209236,2,0.767355975019516,0.8230452833723655,0.7116666666666666,1.534711950039032,0.078756575151777,2,0.767355975019516,0.8230452833723655,0.7116666666666666,1.534711950039032,0.078756575151777,0,NaN,NaN,NaN,0.0,NaN,0.0,509.0,32,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,32,0.0,0.0,0.0,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,32,0.0,0.0,0.0,0.0,0.0,2058,1.0
